Unnamed: 0.1,Unnamed: 0,smiles,ex1,ex2,ex3,ex4,ex5,ex6,ex7,ex8,ex9,ex10,ex11,ex12,ex13,ex14,ex15,ex16,ex17,ex18,ex19,ex20,ex21,ex22,ex23,ex24,ex25,ex26,ex27,ex28,ex29,ex30,ex31,ex32,ex33,ex34,ex35,ex36,ex37,ex38,ex39,ex40,ex41,ex42,ex43,ex44,ex45,ex46,ex47,ex48,ex49,ex50,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob41,prob42,prob43,prob44,prob45,prob46,prob47,prob48,prob49,prob50,pc1,pc2,pc3,pc4,pc5,cluster
2745209,2745209,O=CSC(NCCCNC(=O)c1ccccc1)C(=O)N1CCOCC1,3.234,3.326,3.639,3.938,3.943,3.944,4.09,4.098,4.138,4.233,4.255,4.395,4.504,4.533,4.561,4.638,4.643,4.703,4.743,4.878,4.915,4.972,5.038,5.04,5.062,5.068,5.074,5.171,5.223,5.317,5.337,5.387,5.433,5.48,5.492,5.595,5.655,5.765,5.771,5.788,5.867,5.869,5.915,5.961,5.971,6.023,6.059,6.079,6.164,6.202,0.00026393,4.219e-05,0.00024192,0.0002406,0.00161827,0.00157572,0.00904488,0.00222521,0.00664156,0.00336951,0.00076155,2.885e-05,0.00034712,4.108e-05,0.00090022,0.00974612,0.00035584,0.00117793,0.00021673,6.472e-05,2.484e-05,0.00031815,0.00169737,0.00026134,0.00089156,0.00045168,0.00564502,0.04013401,0.00642399,0.11386538,0.00617018,0.00032742,0.02134694,0.00025694,0.00054158,0.00010557,0.00016965,0.0011658,0.00049212,0.00495793,0.00051966,0.00131865,0.0009913,0.00106333,0.00156158,0.00279371,0.01176115,0.01593496,0.03686384,0.01256256,-2500307.9999991264,-2.518885308920133,-0.2696375833994384,0.4687810711326535,-0.2635994235050999,0
120260,120260,Cc1ccc(CC(=O)NOCc2nnc(C3CC3)s2)c(F)c1,3.185,3.426,3.55,3.752,3.89,4.1,4.39,4.467,4.758,4.849,4.867,4.916,4.964,5.01,5.077,5.127,5.154,5.238,5.266,5.345,5.371,5.374,5.45,5.48,5.564,5.608,5.634,5.656,5.746,5.758,5.797,5.897,5.98,6.023,6.058,6.121,6.149,6.156,6.191,6.201,6.264,6.288,6.321,6.354,6.418,6.426,6.457,6.463,6.49,6.51,0.0002585,0.00299168,0.01952094,0.01634799,0.01154538,0.00241193,6.565e-05,0.00105292,0.00020094,0.00115331,0.00113274,0.00015397,0.00077453,0.02454086,0.14606746,0.00105209,0.00268486,0.00067194,0.00015626,0.00179844,0.00188801,0.00313319,0.02698182,0.021112,0.00092047,0.00293554,0.00011511,0.00026591,0.00098087,0.00043699,0.00096399,0.00011988,0.00824345,0.00040564,0.00029226,0.00012396,0.00063527,0.00010942,0.00055634,0.00170016,0.00394449,0.16902782,0.08026812,0.09085679,0.00425062,0.00238603,0.03476531,0.03730638,0.08712123,0.22017288,-5125256.999998212,0.435524152855569,0.0641288936612045,-0.329265947794894,-0.2683578005007458,2
8424734,8424734,Cc1ccc(CSCCNCc2cccc(Cn3c(O)c4n(c3=O)CCCC4)c2)nn1,2.438,2.704,2.769,2.901,3.278,3.462,3.549,3.61,3.675,3.727,3.741,3.794,3.888,3.926,3.953,4.052,4.14,4.15,4.22,4.357,4.616,4.835,4.837,4.898,4.903,4.948,4.97,4.988,5.016,5.08,5.13,5.154,5.159,5.19,5.234,5.297,5.365,5.379,5.381,5.43,5.446,5.486,5.511,5.555,5.561,5.596,5.674,5.737,5.74,5.808,4.3e-07,0.00067543,2.503e-05,1.41e-06,4.181e-05,5.96e-06,0.00382072,3.461e-05,7.319e-05,2.188e-05,2.687e-05,3.9e-06,0.00028977,0.00017614,0.00123347,0.01551992,0.00235227,0.00036838,0.00192893,0.0033896,8.395e-05,0.00012987,0.0008224,0.00104647,1.548e-05,0.0071642,0.00021467,0.00138845,0.01759212,0.00021852,0.00239781,0.0005589,1.57e-06,0.00030881,0.00018488,6.725e-05,6.884e-05,0.16800552,0.00120714,0.00347472,2.409e-05,0.07904099,0.03249132,0.00508073,0.01052446,0.0091915,0.00046413,0.00078613,0.00017822,0.00393156,3179216.999998891,-5.30695580851149,1.112459628499444,0.2767117598740242,0.0844862668968707,1
1915273,1915273,CON(C)N1C(=O)C(=O)N(CN2CCC(C3CCOCC3)CC2)C1=O,2.585,2.614,2.755,3.401,3.71,3.779,3.805,4.208,4.252,4.498,4.637,4.684,4.823,4.963,4.971,5.178,5.395,5.553,5.637,5.694,5.717,5.745,5.747,5.888,5.974,6.141,6.17,6.239,6.297,6.313,6.358,6.439,6.496,6.536,6.62,6.821,6.846,6.866,6.913,6.938,6.957,6.964,7.076,7.135,7.164,7.263,7.313,7.343,7.346,7.362,0.00014606,4.141e-05,0.00025399,4.546e-05,0.00042878,0.00033115,4.36e-06,0.0011925,0.00039249,0.00657073,0.00959966,0.00037374,0.00490673,0.00265918,0.14587834,0.00658961,0.00112426,0.00019565,0.00178546,0.00459823,0.00057451,0.00195828,0.00172664,0.00024361,0.00096165,0.00058058,0.0001906,3.31e-06,0.00399822,0.00017812,0.00425476,0.01102009,0.00416019,0.00054606,0.0024026,0.00075801,0.00369963,0.00622591,0.0007522,5.041e-05,0.00056497,0.00394993,0.00451786,0.03752535,0.00257485,0.00108818,0.00282444,0.00399877,0.02178351,6.258e-05,-3330243.999998837,2.945519384834929,3.0150546985062,0.1074680030440338,0.0371411961162975,2
1974287,1974287,CC(C)Nc1nn(OCCN(CCc2ccccc2)Cc2ccncc2)c(=S)n1C1CC1,2.807,2.869,2.98,3.042,3.274,3.309,3.336,3.371,3.806,3.977,4.054,4.28,4.333,4.41,4.461,4.475,4.567,4.582,4.644,4.647,4.816,4.831,4.877,4.891,4.912,4.941,4.976,4.989,5.064,5.142,5.238,5.284,5.366,5.395,5.555,5.579,5.598,5.615,5.647,5.652,5.659,5.681,5.701,5.811,5.828,5.847,5.855,5.887,5.912,5.925,1.068e-05,2.143e-05,5.7e-07,1.2e-07,2.2e-07,3.681e-05,6e-08,8e-08,0.00074514,0.00042929,1.467e-05,0.00045689,0.0175733,2.134e-05,3.564e-05,7.08e-05,0.0313929,8.1e-07,0.00031898,1.95e-06,0.00019098,0.2553332,5.3e-07,4.851e-05,1.943e-05,4.4e-07,1.91e-06,0.00020309,1.205e-05,0.00463139,0.00224104,0.00209786,0.00632072,0.00017396,0.00153539,0.01507125,0.00346897,0.00187316,0.00077484,0.00053272,5.377e-05,4.14e-05,0.00032982,0.00487574,0.00019131,0.0005437,0.0003897,0.00031273,0.05767897,0.00410025,-3271229.9999988573,-3.97747363056289,0.9931679496252424,0.0341044737665102,0.2320404410230096,2
6278573,6278573,O=C(CN1CCC=C(N2CCCCC2)C1)N(Cc1ccccc1F)CC1CC1,2.359,2.749,2.898,3.287,3.383,3.77,3.772,4.157,4.323,4.694,4.867,5.036,5.085,5.151,5.299,5.346,5.349,5.402,5.509,5.589,5.612,5.636,5.692,5.696,5.707,5.741,5.793,5.834,5.954,5.975,6.002,6.018,6.048,6.081,6.084,6.222,6.288,6.32,6.337,6.34,6.399,6.437,6.449,6.459,6.461,6.483,6.524,6.619,6.648,6.66,1.294e-05,9.6e-07,0.00196768,0.00166447,0.00158152,0.00068607,0.00256715,0.00125288,0.00020046,1.179e-05,0.00065695,0.03743818,0.00022683,0.00074436,0.00046896,0.00026037,0.00010869,0.00014415,0.01217933,0.00062918,8.114e-05,0.00112303,0.00170246,0.00168754,0.31909139,0.00097616,0.00017827,0.00045328,0.00116428,0.00107839,0.00041925,0.0005083,4.971e-05,9.924e-05,0.00039774,0.00280734,2.708e-05,0.02276532,0.01577606,0.00011222,0.0078213,0.00795005,0.04076744,0.13961455,0.14808519,0.11174456,0.12660384,0.0215495,0.03451352,0.00315042,1033055.9999996396,0.7997640007390204,1.651161125038364,-1.255758430444544,0.0651228171971986,3
10403526,10403526,C=CCOCCCC(=O)N1CCC(OC2CCC(F)CC2)CC1,4.519,4.716,4.898,5.281,5.323,5.49,6.009,6.075,6.359,6.569,6.678,6.719,6.732,6.779,6.789,6.81,7.03,7.07,7.16,7.242,7.292,7.373,7.431,7.473,7.478,7.512,7.579,7.605,7.72,7.812,7.863,7.876,8.039,8.062,8.08,8.094,8.199,8.201,8.232,8.27,8.283,8.329,8.405,8.466,8.525,8.558,8.614,8.715,8.814,8.868,0.00016704,0.00581399,9.06e-06,8.3e-07,0.00029158,0.00048624,0.00672272,0.00031295,1.04e-06,6.07e-06,0.00012598,0.04052011,0.17276965,0.08436056,0.00011466,0.0442035,0.00028033,0.0091023,0.00125151,0.10597174,0.01983731,0.00292743,0.00264221,0.00728313,0.00044444,0.07849477,0.00114291,0.0021534,0.01640362,0.01396516,0.0047485,0.00072673,0.0002815,0.0153447,0.00228462,0.0051262,0.00311981,0.0037566,0.00012696,0.00112601,0.00221188,0.00045572,1.41e-06,0.00774077,6.696e-05,0.02582458,0.01888582,0.02636245,0.00025574,0.00210662,5158008.9999982,13.906222379097644,-0.1599832968061875,-0.4013559344848896,-0.2441152456181653,1
10489883,10489883,CCn1nc(C)c(=O)c(C(=O)OCC(=O)N(C)C2CCC(C)CC2)c1C,2.84,3.058,3.16,3.378,3.481,3.748,3.804,3.909,4.074,4.682,4.803,4.809,4.92,5.022,5.084,5.126,5.38,5.427,5.429,5.498,5.515,5.582,5.592,5.704,5.75,5.752,5.837,5.841,5.905,5.915,5.935,5.997,6.103,6.212,6.239,6.244,6.286,6.295,6.336,6.426,6.488,6.562,6.563,6.594,6.617,6.66,6.707,6.753,6.79,6.832,0.00071767,0.0020731,0.00020062,0.00032488,9.514e-05,0.00974726,9.83e-06,0.08450322,0.00260186,0.13509254,0.00316129,0.01436333,0.00837576,0.00014303,0.0007057,0.00500858,0.00028426,0.00084483,0.00024451,0.00134991,5.789e-05,3.552e-05,0.00403326,0.00049157,0.00718678,0.00257206,0.00035915,0.02721212,6.074e-05,0.00772054,0.00538964,0.06206388,0.00011612,0.14811619,0.03126982,0.01080177,0.08747739,0.0310356,0.02951111,0.00049866,0.27058298,0.00147128,0.02134858,0.08232668,0.00218855,0.00370781,0.03801803,0.01820175,0.01539101,0.04611304,5244365.999998173,0.9605410760969644,1.5921928506855283,-0.4129448286239484,0.2933908767181154,1
8697922,8697922,CC(C)(C)OC(=O)CSCC(=O)Nc1c(F)cccc1N1CCCC1n1cccn1,3.752,3.815,4.1,4.134,4.333,4.398,4.59,4.674,4.697,4.703,4.745,4.776,4.782,4.914,4.929,4.954,4.962,5.04,5.049,5.093,5.286,5.321,5.34,5.357,5.39,5.464,5.525,5.624,5.684,5.697,5.717,5.724,5.812,5.853,5.882,5.897,5.9,5.921,5.941,6.018,6.08,6.111,6.122,6.131,6.134,6.158,6.225,6.226,6.246,6.289,0.00018731,0.00830618,0.00027514,0.00621965,0.04461616,0.04480585,0.01622698,0.0583326,0.01063161,0.00155457,0.08612068,0.00015236,3.446e-05,0.00018227,0.00251288,4.525e-05,0.00171015,0.00025214,0.000791,0.00076685,0.00154783,0.0024371,0.00147148,0.0982633,0.00052632,4.95e-06,2.051e-05,2.308e-05,0.0173887,0.03063296,0.00010804,2.009e-05,1.387e-05,0.00245823,0.13214363,0.00020892,0.02094668,0.00150981,0.05102833,0.00752319,0.09679042,0.00014716,0.00037487,0.00040552,0.00187651,0.00129209,0.00108214,0.00122758,0.00745494,0.00017853,3452404.9999987944,-0.3083423956925741,-1.165300606306523,0.2026052093697255,-0.1338752903740164,1
6809151,6809151,O=C(C1C=NC(=S)N1c1ccccc1)N1CCC(Cc2cccc(C3CC3)c2)CC1,2.023,2.914,2.956,3.082,3.277,3.319,3.525,3.657,3.848,3.876,3.91,3.917,3.964,4.148,4.164,4.175,4.21,4.244,4.334,4.451,4.487,4.515,4.519,4.556,4.594,4.654,4.695,4.722,4.727,4.786,4.815,4.825,4.87,4.9,4.947,4.958,4.981,5.011,5.013,5.032,5.062,5.07,5.114,5.168,5.202,5.222,5.33,5.335,5.361,5.425,0.00039757,0.12622179,0.00020337,0.00098451,0.03336073,2.849e-05,0.00592026,0.0002706,0.0002361,7e-08,0.00052304,0.0576023,0.00764859,0.00869775,0.04783936,0.05786889,1.642e-05,0.00047737,3.966e-05,1.981e-05,0.0026297,0.00018518,1.168e-05,0.00050388,0.00041761,0.00162288,0.00043999,0.00532705,0.00452221,0.00053089,5.35e-06,0.02541268,0.0189331,0.00137003,0.00532578,0.00019647,0.00368024,0.00227126,8.715e-05,0.00462715,0.00185535,0.00111025,0.00721871,0.00056984,0.00039169,0.00576235,0.04298635,0.08195261,0.01743784,0.01307066,1563633.9999994566,-6.642713573593546,0.167121464981386,-0.5281573660432067,-0.2156742388505815,3
1708788,1708788,Cc1ccc(C(F)(F)F)c(NC(=O)NCC2(CS(=O)(=O)CN)CC2)c1,3.802,4.217,4.321,4.431,4.861,4.93,5.027,5.347,5.374,5.701,5.741,5.747,5.789,5.829,5.967,6.008,6.131,6.162,6.208,6.217,6.331,6.354,6.367,6.419,6.448,6.556,6.611,6.628,6.681,6.787,6.801,6.931,6.963,6.971,7.081,7.18,7.232,7.303,7.308,7.34,7.369,7.424,7.451,7.48,7.492,7.576,7.593,7.612,7.627,7.696,7.556e-05,0.00033957,0.00328728,0.04371237,0.01539457,2.435e-05,0.20603379,0.00014578,1.3e-06,0.0109853,0.02469964,6.571e-05,0.01119592,0.60340561,0.01205612,0.00103673,0.00233576,1.974e-05,0.00311372,0.00381209,0.00143836,0.0218526,0.00808874,0.00093763,0.09345355,0.00045202,0.03048176,0.00249237,0.06169727,0.00190843,0.01898722,0.00260721,0.00273104,0.00019013,0.01339067,0.01093169,0.04176366,0.00075558,0.00236029,0.00020747,0.00039415,0.00887259,0.00514144,0.00165635,0.003118,0.00107078,0.0061312,0.05493018,0.0001146,0.11591917,-3536728.999998768,7.268071655451131,-0.0195383925808621,-0.1291073596047278,-0.3132038255598409,2
8440826,8440826,O=C(CNCC1(N2CCSCC2)CC1)Nc1nnc(-c2ccco2)o1,3.351,3.911,4.074,4.119,4.194,4.571,4.634,4.896,4.918,4.933,5.24,5.291,5.328,5.419,5.531,5.544,5.619,5.656,5.743,5.851,5.896,5.902,5.93,5.976,6.052,6.069,6.134,6.142,6.15,6.158,6.267,6.269,6.399,6.459,6.53,6.536,6.595,6.62,6.651,6.672,6.74,6.819,6.836,6.872,6.874,6.876,6.895,6.978,6.996,7.007,6.39e-06,1.361e-05,0.00559198,0.45517908,0.00024159,0.07138091,3.11e-06,0.00011869,1.752e-05,0.00072951,0.06136037,4.446e-05,4.703e-05,1.85e-05,0.02054684,7.107e-05,0.0004484,0.00469647,0.03368779,1.708e-05,0.0536902,0.00191769,0.00159883,6.96e-05,5.746e-05,1.448e-05,5.374e-05,7.232e-05,0.00023598,0.01444874,4.299e-05,0.00139717,0.0218614,0.00084521,2.525e-05,3.62e-06,8.8e-07,0.00049687,0.01717812,0.0973879,8.487e-05,4.081e-05,0.00011598,0.00072893,4.113e-05,6.22e-05,1.19e-06,3.867e-05,4.93e-05,0.01606571,3195308.999998883,3.509244409114444,-0.0290595248509589,-0.3154722641237995,-0.0809631131997636,1
9932801,9932801,CN=C(NCCc1nccnc1C)NCc1cccc(Oc2ccccc2F)c1,3.011,3.311,3.44,3.499,3.542,3.626,3.673,3.807,3.885,3.923,3.93,3.98,4.028,4.072,4.098,4.122,4.197,4.289,4.295,4.299,4.349,4.367,4.374,4.499,4.513,4.541,4.6,4.607,4.671,4.7,4.718,4.816,4.861,4.873,4.896,4.958,4.99,5.074,5.091,5.119,5.127,5.202,5.206,5.24,5.283,5.337,5.385,5.458,5.459,5.478,0.00322158,0.00074981,0.00606742,1.353e-05,0.00692107,0.00030745,0.00027946,0.00017383,0.00743099,1.878e-05,0.00057358,3.047e-05,0.0043269,0.01456787,0.00142992,0.00010609,0.00015318,0.00462523,4.601e-05,0.0035119,0.00057057,0.00729694,0.01468353,0.02315826,0.00463769,0.00031801,0.00279233,0.00937184,0.00238791,0.00082818,0.00284746,0.05622365,0.00220241,0.00148753,0.00186171,0.00744952,0.00932601,0.01553108,0.08257475,0.00150045,0.00446353,0.00199523,0.0013071,0.02575678,9.605e-05,0.00541199,0.0064412,0.0132604,0.01232948,0.01390023,4687283.999998366,-6.345604471316486,-0.7599338142372691,0.386743182190104,-0.2570040946775556,1
